Date,Open,High,Low,Close,Volume,daily_return,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_20_prev,rolling_low_10_prev,rolling_low_5_prev,trailing_return_20,trailing_return_60,trailing_return_5,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20
2019-09-24,17.829999923706055,17.989999771118164,17.25,17.81999969482422,5213300,-0.0005608653350883674,16.41049990653992,14.681799964904785,16.637300024032594,18.141550030708313,0.030711353182438218,1.1457724727705232,4491720.0,1.1606467010410266,67.13021855951843,0.7399997711181641,0.9610934629329594,0.053933416351971485,16.41049990653992,1.1457724727705232,18.702044852080967,14.118954960998872,0.2792778962970921,0.9589729909048188,0.8390266213334083,0.11994636957141047,18.479999542236328,15.890000343322754,17.190000534057617,0.1903807199036922,0.21721306536388507,0.009060014088027035,0.058344536638584604,0.924395315469933,0.19592250207940376,1.425450845783431,0.0858901189062855,0.21374761523934072,-0.1907086252248119,1.230174246441856
2019-09-25,17.709999084472656,17.709999084472656,17.100000381469727,17.18000030517578,3044600,-0.03591466894549522,16.543999910354614,14.742599964141846,16.537100019454957,18.134450030326843,0.03106748587019412,1.0695718303490775,4507940.0,0.6753860965318971,59.261377053845315,0.7199993133544922,0.9438724522487831,0.05494018832842656,16.543999910354614,1.0695718303490775,18.68314357105277,14.40485624965646,0.25860054065393234,0.8884569226735515,0.848912681601437,0.03954424107211452,18.479999542236328,15.890000343322754,17.25,0.18401102923343648,0.16632728031758592,-0.03374580192903953,0.05825165528850941,0.9431523972377818,0.19592250207940376,1.3199124036764616,0.03844296411190773,0.16533042658434605,-0.187039036778766,0.5946308389718853
2019-09-26,17.40999984741211,17.510000228881836,16.145000457763672,16.34000015258789,4448900,-0.04889407087698516,16.6199999332428,14.78879997253418,16.429500017166138,18.12215003490448,0.03335526652695047,0.9958312380610869,4657800.0,0.955150500236163,50.83834207470942,1.364999771118164,0.9739529750251675,0.05960544467136465,16.6199999332428,0.9958312380610869,18.61166240936497,14.628337457120624,0.2396705757066236,0.7560758664719707,0.8303453185755437,-0.07426945210357305,18.479999542236328,16.059999465942383,17.100000381469727,0.10256413556435628,0.1347222628784781,-0.08715081001049041,0.05825165528850941,1.0232403590275707,0.19592250207940376,1.223292746687614,-0.016847158951839747,0.10489019953847545,-0.1839378912518681,-0.28117191945100645
2019-09-27,16.290000915527344,16.540000915527344,15.675000190734863,15.899999618530272,2305200,-0.026927817010328092,16.655999898910522,14.821599960327148,16.343000020980835,18.11160003185272,0.033774449239757476,0.9553135262246895,4688860.0,0.4916333607742607,47.0647806290426,0.8650007247924805,0.9661706714371184,0.06076545249165403,16.655999898910522,0.9553135262246895,18.5666269513599,14.745372846461144,0.22942207781525661,0.6086425078539222,0.7860047564312195,-0.17736224857729732,18.479999542236328,16.059999465942383,16.145000457763672,0.04743078385242194,0.03853685060371426,-0.12008855079922875,0.05825165528850941,1.0431540904836825,0.19592250207940376,1.1709838093139302,-0.045389066100420705,0.07275865366017609,-0.18165154187037458,-0.7913635258237093
2019-09-30,15.789999961853027,16.270000457763672,15.670000076293944,15.920000076293944,1532200,0.0012578904555671233,16.665499925613403,14.857799968719483,16.2668000125885,18.097800030708314,0.03289716371593842,0.9469660167065346,4685405.0,0.3270154874551933,47.25642718008238,0.6000003814697283,0.940015650725162,0.05904620893343555,16.665499925613403,0.9469660167065346,18.559431959026472,14.771567892200334,0.22728775516685973,0.48779142285678034,0.7263620897163316,-0.2385706668595513,18.479999542236328,15.675000190734863,15.675000190734863,0.012078864563692449,0.0641711253809516,-0.10712281859702377,0.05825165528850941,1.013640018313486,0.19592250207940376,1.1600901007008588,-0.044733122477393694,0.07149107605505112,-0.17902728820581526,-0.7872509004201053
2019-10-01,15.869999885559082,16.059999465942383,14.800000190734863,14.8100004196167,1544900,-0.06972359619081381,16.661999940872192,14.87299997329712,16.18230001449585,18.078050031661988,0.03435806857663266,0.9536644215638452,4637210.0,0.33315290875332365,38.84994508957813,1.2599992752075195,0.9628716239024733,0.06501496263478118,16.661999940872192,0.9536644215638452,18.569328783999882,14.754671097744502,0.22894356618607076,0.29900166658155314,0.640890005089376,-0.34188833850782285,18.479999542236328,15.670000076293944,15.670000076293944,-0.004704280529963523,0.03638911540600476,-0.16891129779770797,0.05825165528850941,1.1161049812709078,0.19592250207940376,1.1685414577509028,-0.11115109397597012,-0.0042358336444247024,-0.17728958890762703,-1.9419823990272524
2019-10-02,14.779999732971191,15.010000228881836,14.420000076293944,14.859999656677246,1783300,0.00337604562079008,16.63399991989136,14.89819995880127,16.081700010299684,18.06075003147125,0.0333718661969579,0.9969573189525662,4648590.0,0.38362170034354504,39.373116339486195,0.5900001525878924,0.9362379473800032,0.06300390101013971,16.63399991989136,0.9969573189525662,18.62791455779649,14.640085281986227,0.23973964740985215,0.1516705810991681,0.5430461202913345,-0.3913755391921664,18.479999542236328,14.800000190734863,14.800000190734863,-0.03631649914695001,0.0006733518485289025,-0.13504078040089407,0.05825165528850941,1.0815812992453746,0.19592250207940376,1.2236452927325832,-0.10664904844040057,-0.002564088428780642,-0.17510624238523698,-1.779414453848367
2019-10-03,15.239999771118164,15.239999771118164,14.40999984741211,15.06999969482422,1464200,0.014131900605570458,16.61099991798401,14.910199947357178,15.988100004196166,18.051100029945374,0.03349475089743231,1.0270145618684599,4652075.0,0.31474127136815294,41.631843003052055,0.8299999237060547,0.9286495171175784,0.06162239787148253,16.61099991798401,1.0270145618684599,18.66502904172093,14.556970794247091,0.24730950982825686,0.051263943595071026,0.44468968495208183,-0.3934257413570108,18.479999542236328,14.420000076293944,14.420000076293944,-0.029620093113740475,0.04074586817954917,-0.07772340550208201,0.05825165528850941,1.0578651811056436,0.19861961791879235,1.2451414035514452,-0.09276986519585828,0.010717478506742983,-0.1740004807118506,-1.5004657970537727
2019-10-04,15.050000190734863,15.56999969482422,14.890000343322754,15.510000228881836,1021400,0.029197116321689975,16.592499923706054,14.950199947357177,15.907300004959106,18.043650031089783,0.03375850738948327,1.0432203221912097,4601020.0,0.22199425344814847,46.15808187441064,0.6799993515014666,0.9108887910021418,0.0587291281470091,16.592499923706054,1.0432203221912097,18.678940568088475,14.506059279323635,0.2514920179570383,0.007113327827568128,0.3571744135271791,-0.350061085699611,18.479999542236328,14.40999984741211,14.40999984741211,-0.023299740736312247,0.07409977005485024,-0.024528264088378937,0.05825165528850941,1.0081967260180824,0.20110920978313668,1.2505246190775212,-0.0652403013290136,0.03744433408889747,-0.1714425894097088,-1.0376520393606834
2019-10-07,15.449999809265137,15.630000114440918,15.06999969482422,15.470000267028809,1373900,-0.0025789788048191653,16.56449990272522,14.977199954986572,15.83079999923706,18.040100030899048,0.03368121951377392,1.0652251610974763,4554125.0,0.30168254055389343,45.81029305488267,0.5600004196166974,0.8858253359031816,0.05726084813270107,16.56449990272522,1.0652251610974763,18.694950224920174,14.434049580530267,0.25723086536943357,-0.030749554164620108,0.27958961998881926,-0.31033917415343937,18.479999542236328,14.40999984741211,14.40999984741211,-0.03493452249713447,0.08943665315650429,-0.028266319541996654,0.05812374723034861,0.9851541041525108,0.20271125014601415,1.2689520940951655,-0.06607501839016239,0.03290336735326571,-0.169782876517666,-1.0274819593716455
